epoch,train_loss,val_loss,iou,dice,precision,recall,f1,pixel_acc,learning_rate,t1_sar_gamma,t1_optical_gamma,t1_fused_gamma,t2_sar_gamma,t2_optical_gamma,t2_fused_gamma,t3_sar_gamma,t3_optical_gamma,t3_fused_gamma
163,0.2323587892137261,0.9353257286404207,0.46511531823939545,0.5465640645233736,0.9206041069178099,0.4847935891702593,0.5465637420408982,0.9534994403967697,8.209631931586505e-06,0.14494507014751434,0.1212940365076065,0.1482735127210617,0.12439725548028946,0.10709818452596664,0.12859149277210236,0.13959944248199463,0.11391694098711014,0.134086474776268
164,0.23286447277946754,0.6857656895109777,0.499153298378458,0.581878988841702,0.8784902961914893,0.5430422050033111,0.5818786424789267,0.9641569330451194,7.783603724899264e-06,0.14510762691497803,0.12137919664382935,0.14823295176029205,0.12453749030828476,0.10686184465885162,0.12860681116580963,0.13974407315254211,0.11394865810871124,0.13389036059379578
165,0.23306757602508046,0.7700376154833966,0.4865102211895507,0.5668693553324552,0.8640055086193589,0.5341556261073107,0.5668690272200929,0.9605129970593399,7.367991782295409e-06,0.14515647292137146,0.12149205058813095,0.14828109741210938,0.12448614090681076,0.10697126388549805,0.1286785751581192,0.1396782249212265,0.11402028053998947,0.13395267724990845
166,0.2333526781534717,0.9662566298221269,0.41864424016404506,0.49776247287639347,0.9439565143254014,0.42805761460201625,0.4977621817505491,0.9509933986020892,6.962898649802818e-06,0.1452459841966629,0.12156893312931061,0.14833985269069672,0.12446783483028412,0.10701775550842285,0.12870264053344727,0.13966906070709229,0.11389769613742828,0.13396655023097992
167,0.2363512270699536,0.7258777735608347,0.5108669152692497,0.5930296855866697,0.8982189184084042,0.5458659180952827,0.5930293425220468,0.9637572899293364,6.56842427809044e-06,0.14532987773418427,0.1215355172753334,0.14844024181365967,0.12459038943052292,0.10706581175327301,0.12881894409656525,0.13959510624408722,0.11384938657283783,0.13390153646469116
168,0.234161005177099,0.6806229756035832,0.4985247365026373,0.579394347982199,0.8673123837879141,0.5463930798080645,0.5793940060245288,0.9674782056487008,6.184665997806826e-06,0.1454509049654007,0.12163204699754715,0.14836296439170837,0.12465154379606247,0.10695139318704605,0.12886765599250793,0.1395060271024704,0.11392197012901306,0.1338863968849182
169,0.23779033587336362,0.6368757324356041,0.5383278868989404,0.6229182213441785,0.8424549897208908,0.6019558467111453,0.622917853480266,0.9677833814299508,5.8117184955653314e-06,0.1454773098230362,0.12169517576694489,0.1483994424343109,0.12480352073907852,0.10687708109617233,0.12885664403438568,0.13963842391967773,0.11376335471868515,0.13391152024269104
170,0.22985297815859437,0.8096132225911604,0.4989519768209307,0.5834844098717304,0.8889595452836395,0.5237297873396879,0.5834840643894629,0.9582036050517907,5.449673790581615e-06,0.1454426348209381,0.12168888747692108,0.14841416478157043,0.12477410584688187,0.10696900635957718,0.12881529331207275,0.13947181403636932,0.11380169540643692,0.13387705385684967
171,0.23183360339755874,0.8245363909374462,0.45354628739694425,0.5410847261538787,0.9237607850194068,0.466515112825531,0.5410844033392652,0.9569218667705407,5.098621211969227e-06,0.1455363929271698,0.12169919908046722,0.14845776557922363,0.12485609203577042,0.10712368041276932,0.1289156824350357,0.13950902223587036,0.11381405591964722,0.13396380841732025
172,0.2309667700975542,0.6682584166024508,0.5344713754689562,0.6208203366509472,0.8188902672147363,0.6047801358606851,0.6208199623277967,0.965179443359375,4.758647376699036e-06,0.1455727219581604,0.12173465639352798,0.14848320186138153,0.1248646154999733,0.10717557370662689,0.12898705899715424,0.13941608369350433,0.11378943175077438,0.13386306166648865
173,0.22834778770375702,0.6396440068322621,0.5303523634848021,0.6116196360778998,0.8539070466493167,0.5882525401496504,0.6116192800857655,0.9686359876997015,4.4298361682277505e-06,0.14571891725063324,0.12171181291341782,0.14850854873657227,0.1247633546590805,0.1072167232632637,0.12911131978034973,0.1394663006067276,0.11377199739217758,0.13393749296665192
174,0.22601021703107224,0.7738984348566345,0.49729506265264684,0.5841683917794775,0.90030372949817,0.5341481036139264,0.5841680463174549,0.9601262124736657,4.1122687158009574e-06,0.14576983451843262,0.12181011587381363,0.1484217345714569,0.12475072592496872,0.10719677805900574,0.1291513592004776,0.13934509456157684,0.1136852502822876,0.13390158116817474
175,0.2331064972021277,0.7572576464886327,0.5068477215710528,0.58468961311719,0.9144957112276718,0.5418344752524465,0.5846892857676705,0.9656114899710323,3.8060233744356773e-06,0.14581391215324402,0.12192071229219437,0.1485712081193924,0.12474364042282104,0.10722867399454117,0.12918709218502045,0.13929003477096558,0.11366266757249832,0.13385938107967377
176,0.2291743204936326,0.634126582716623,0.537675234873661,0.6200954412407934,0.8103962494915982,0.5988432777524635,0.6200950665090129,0.9696692991792486,3.5111757055874354e-06,0.1458287537097931,0.12190856039524078,0.14853312075138092,0.12467965483665466,0.10728540271520615,0.12910309433937073,0.13933655619621277,0.11374904960393906,0.13392795622348785
177,0.2367519835880514,0.6747734882774648,0.5140750949692207,0.5947214697736175,0.8412267698465287,0.5674417508731641,0.5947211172423256,0.9670453018017029,3.2277984585066336e-06,0.14586399495601654,0.12195727229118347,0.14856316149234772,0.12479030340909958,0.10736902803182602,0.12908878922462463,0.13931001722812653,0.11369389295578003,0.1338852345943451
178,0.22965163950686387,0.7372481561778637,0.5033431574672277,0.5868948279598858,0.8960796889895138,0.523821348834601,0.5868944781237743,0.9631371658839537,2.9559615522887294e-06,0.14585939049720764,0.1219722107052803,0.14859996736049652,0.1248016431927681,0.10737108439207077,0.12905611097812653,0.1392468363046646,0.11372996866703033,0.13387076556682587
179,0.23249159819938037,0.7378480598497926,0.48577854848627317,0.5673033649273822,0.8919634306571508,0.5297651824526625,0.5673030441321573,0.962863022022033,2.6957320586227373e-06,0.1459323614835739,0.12197977304458618,0.14871478080749512,0.12479287385940552,0.1073918342590332,0.12905237078666687,0.13931113481521606,0.11376942694187164,0.13388429582118988
180,0.22840772661387862,1.0536630379684855,0.3948678228730956,0.47240409882367645,0.9328476151566842,0.4079269305872851,0.47240381984865437,0.9461690495523174,2.4471741852423254e-06,0.14593109488487244,0.12202528864145279,0.1487322300672531,0.1247771605849266,0.10740671306848526,0.12906309962272644,0.13928218185901642,0.11377431452274323,0.13395117223262787
181,0.23351372765295858,0.9365489829457208,0.4489140130057504,0.5350886074639011,0.8847662791418852,0.48258307603684036,0.5350882867011035,0.953619110450316,2.2103492600834956e-06,0.145961195230484,0.12203898280858994,0.14875632524490356,0.12480610609054565,0.10743995755910873,0.12914755940437317,0.13925029337406158,0.1137385219335556,0.13393141329288483
182,0.23576246614065316,0.703133305555649,0.5163413303968222,0.5978257849133528,0.8555138026106802,0.5737916840476094,0.5978254289189789,0.9664004893785112,1.985315716152854e-06,0.14596395194530487,0.12205789983272552,0.14878250658512115,0.12479259073734283,0.1074461117386818,0.12916593253612518,0.13923956453800201,0.1137620136141777,0.13396379351615906
183,0.23087301897993756,0.7408863326974129,0.49935021468208496,0.5721246968264863,0.9223778207650345,0.5168300316543526,0.5721243739759775,0.9638073524732268,1.7721290771101033e-06,0.14597269892692566,0.12207600474357605,0.14878803491592407,0.12472794204950333,0.10745561122894287,0.1291380226612091,0.13916291296482086,0.11376293003559113,0.13394682109355927
184,0.2268721536531793,0.6793285378600272,0.5258965714818431,0.6015794100668652,0.9008870035923727,0.5626900767524002,0.6015790703068036,0.9684878574328476,1.5708419435684532e-06,0.14597442746162415,0.12208063900470734,0.1488352119922638,0.12476935982704163,0.10750527679920197,0.12917008996009827,0.13914278149604797,0.11373961716890335,0.1339094191789627
185,0.23058480918610705,0.843651746305522,0.47592459481952726,0.5604115707898181,0.9438786897180456,0.4908400628547303,0.5604112446593639,0.9564008391305302,1.3815039801161736e-06,0.14595362544059753,0.12206751853227615,0.1488022804260254,0.12482479214668274,0.10750677436590195,0.12917250394821167,0.1391509622335434,0.11374611407518387,0.13392864167690277
186,0.22962483994307972,0.670879033153479,0.5272338820093406,0.6063271660509928,0.8654908780388668,0.584853288619435,0.6063268078031402,0.9680808420931355,1.2041619030626351e-06,0.14597088098526,0.12210424244403839,0.14878198504447937,0.12482989579439163,0.10751716047525406,0.12918242812156677,0.1391560286283493,0.11373362690210342,0.1339213103055954
187,0.2269999836793258,0.6874534199746807,0.5253342131345349,0.6060832851486903,0.9162354177973243,0.5466659565973204,0.6060829329532411,0.9662268134985077,1.0388594689117082e-06,0.1459810584783554,0.12210999429225922,0.1487916111946106,0.12482288479804993,0.10753966122865677,0.12915877997875214,0.13913577795028687,0.11376028507947922,0.13393542170524597
188,0.22756332993629344,0.7306089685246181,0.513935018055284,0.5928229937985965,0.9249529103549678,0.5354632965641668,0.5928226590788308,0.9625732764769136,8.85637463565565e-07,0.14600235223770142,0.12210892885923386,0.1488068848848343,0.12483664602041245,0.10754460096359253,0.12918011844158173,0.1391538381576538,0.1137487068772316,0.13394249975681305
189,0.22617814106596928,0.7357842717110441,0.5075310866199153,0.5936731365600718,0.8498836878488397,0.5641575869188991,0.5936727872069867,0.9616872380288799,7.445336922613074e-07,0.1459978073835373,0.12209800630807877,0.1487986147403717,0.12483027577400208,0.10755360126495361,0.12916767597198486,0.13915257155895233,0.11375348269939423,0.1339520663022995
190,0.2335839087858663,0.9356137900927177,0.4686484059578132,0.5535546678129113,0.9153346728355561,0.49141586207534643,0.5535543456919664,0.9552843758229459,6.155829702431178e-07,0.14600621163845062,0.12210663408041,0.14881636202335358,0.12484865635633469,0.1075550839304924,0.1291739046573639,0.1391691267490387,0.11376450210809708,0.13394887745380402
191,0.22795643771736188,0.7715479706236151,0.507389677509797,0.5894178557960439,0.8926580616380734,0.5456732628600487,0.5894175146882784,0.9633027837517556,4.988171141721238e-07,0.14601556956768036,0.12211247533559799,0.1488286256790161,0.12485313415527344,0.10755793750286102,0.12919017672538757,0.13915255665779114,0.11375967413187027,0.13393981754779816
192,0.2284179872155027,0.6431946218264907,0.5370705723539376,0.6184236641051629,0.8817104398864976,0.5796760568364898,0.618423300576639,0.9672249783290906,3.942649342761123e-07,0.1460273563861847,0.12211291491985321,0.14884009957313538,0.12485899776220322,0.1075683981180191,0.12919382750988007,0.13915613293647766,0.11377256363630295,0.13394254446029663
193,0.22995038137730536,0.7687681832382184,0.5228476174371955,0.604464269619635,0.8888431039921353,0.5542530985860415,0.604463916689954,0.9614178946848666,3.0195222724102064e-07,0.1460387110710144,0.12212727963924408,0.14885549247264862,0.12485381960868835,0.10756909102201462,0.1291925013065338,0.13915133476257324,0.11377226561307907,0.1339409500360489
194,0.23203087532763472,0.7266938656861528,0.5121461732843081,0.5933541136758764,0.8823260033352992,0.5514159619447226,0.5933537680334299,0.9634744022669417,2.2190176984600047e-07,0.14604069292545319,0.12212663888931274,0.14885732531547546,0.12485546618700027,0.10757553577423096,0.12919139862060547,0.13914811611175537,0.1137700229883194,0.13393621146678925
195,0.2266835240418062,0.6886760363083207,0.516107534470397,0.5999777620236822,0.8391987985243163,0.57827242641848,0.599977411121924,0.9641872791761763,1.54133313343602e-07,0.14604313671588898,0.122130386531353,0.1488589346408844,0.12485787272453308,0.10758107155561447,0.129196435213089,0.13915115594863892,0.11376520991325378,0.133930042386055
196,0.22409568698097404,0.737900366567159,0.536277350745247,0.6204460966871324,0.8442610218218203,0.5729108725497174,0.620445732829211,0.9621738048081987,9.866357858642217e-08,0.1460484266281128,0.12212885171175003,0.14885947108268738,0.12486083060503006,0.10758276283740997,0.12919867038726807,0.13914917409420013,0.11376325786113739,0.13392695784568787
197,0.23533303657683383,0.9298288832847657,0.4467319380291631,0.5307920917385737,0.9295074697395934,0.4606948045042058,0.5307917833138179,0.9543179286999649,5.5506251901504886e-08,0.1460500955581665,0.12213022261857986,0.14885814487934113,0.12486455589532852,0.10758505016565323,0.12919935584068298,0.1391478329896927,0.1137622520327568,0.1339244395494461
198,0.22654214852659535,0.7561227830566382,0.5077755295684367,0.5930410956715134,0.8479831709913929,0.5627834824412427,0.5930407510593945,0.962344223193908,2.4671981713420026e-08,0.14605046808719635,0.122128926217556,0.14885860681533813,0.12486467510461807,0.10758563131093979,0.12919999659061432,0.13914817571640015,0.1137607991695404,0.13392461836338043
199,0.22667966621728347,0.9450773884322536,0.4393636203045616,0.5281919331993553,0.8758851775707702,0.473663955521036,0.5281916150430709,0.9511468437280548,6.168375916970621e-09,0.14605045318603516,0.12212946265935898,0.14885854721069336,0.12486479431390762,0.10758551210165024,0.12919981777668,0.13914810121059418,0.1137608140707016,0.1339247077703476
200,0.22828047893690093,1.102152166124224,0.404879572010896,0.48471184766305786,0.9227102935921276,0.4216190080183532,0.4847115589295193,0.9470000534914853,0.0,0.14605045318603516,0.12212946265935898,0.14885854721069336,0.12486479431390762,0.10758551210165024,0.12919981777668,0.13914810121059418,0.113760806620121,0.1339247077703476
